id	veredicto	lineas	frase_clave	dato	texto_fiel	razon
DK3-077	OPERATIVO	L2317; L2386-L2388	Instead these advances were used to demand more from the operator.		Vigilar si las mejoras tecnologicas se estan usando para exigir mas al operador o para llevar el sistema mas rapido, mas fuerte o mas cerca de sus margenes, erosionando la ventaja de seguridad ganada.	El libro dice que la nueva tecnologia permite llevar el sistema faster; harder; longer y mas cerca de sus margenes, y que las mejoras se usaron para exigir mas. Monitorear si las ganancias se traducen en mas exigencia concreta eso sin dato nuevo.
DK3-010	FIEL	L2753-L2772	Also, the fixed ratios between various kinds and levels of incident or accident turn out to be (in large part because of the reason above) a false promise.			El libro titula la seccion Please stop using the triangle y califica las proporciones fijas entre incidentes y accidentes de false promise. Dejar de usarlas como indicador de seguridad es lo que el libro dice.
DK3-017	FIEL	L2790-L2794	You have to choose a beginning of the chain. This is an arbitrary choice. Who gets to say, and on the basis of what?			El libro enumera entre los sacrificios analiticos del modelo de cadena de eventos que la eleccion del inicio de la cadena es arbitraria. El paso lo dice literalmente.
DK3-023	CONTRARIO	L2757-L2772	Serious injuries, accidents and fatalities can be avoided by reducing or avoiding minor incidents and safety events. There are significant empirical problems with either of these.	Reducir los incidentes menores como via principal para prevenir accidentes graves: el libro presenta esa promesa del triangulo y la rechaza	Dejar de tratar la reduccion de incidentes menores como via para prevenir accidentes graves y fatalidades: en sistemas muy seguros los incidentes y los accidentes tienen causas radicalmente distintas, y controlar el riesgo de un desastre contando, tabulando y suprimiendo lo pequeno es una idea falsa.	El libro recoge como promesa del triangulo que los accidentes graves se evitan reduciendo incidentes menores y dice que tiene significant empirical problems; habla de the false idea that we can control the risk of a major disaster by counting, recording, tabulating and supressing the small stuff. Buscados near miss, minor incident, precursor: ningun pasaje apoya reducir incidentes menores como via principal; los menores solo se valoran como fuente de aprendizaje (L203) o marcadores de resiliencia (L3813).
DK3-032	OPERATIVO	L3712-L3753	In other words, the fewer incidents a construction site reported, the higher its fatality rate was		Contrastar la evolucion del numero de incidentes reportados con la de accidentes graves y fatalidades, sabiendo que estudios en construccion y aviacion muestran una correlacion negativa: menos incidentes reportados se asocian a mas fatalidades.	El libro presenta los estudios de construccion finlandesa y de aerolineas con correlacion negativa entre incidentes reportados y fatalidades. Hacer esa comparacion en la propia organizacion aplica el hallazgo en su misma direccion sin dato nuevo.
DK3-053	OPERATIVO	L3710-L3712; L2764	Your organization does not have a great safety culture because it has low numbers of incidents. In fact, the opposite is true.		Hacer ver a la direccion que tener pocos incidentes no significa tener una buena cultura de seguridad ni que el riesgo de accidentes graves este bajo control.	El libro dice que una organizacion no tiene gran cultura de seguridad por tener pocos incidentes y que creer en el triangulo te adormece con la idea de que el riesgo esta controlado si no hay incidentes menores. Comunicarlo a la direccion concreta ese mensaje sin dato nuevo.
DK3-024	OPERATIVO	L2949-L2957; L3867	suppress minority viewpoints, even though these could show more clearly where risk brews among the messy details of daily practice;		Evitar suprimir los puntos de vista minoritarios sobre el riesgo y contar con una persona o funcion con autoridad, credibilidad y recursos para ir contra las interpretaciones comunes sobre seguridad y riesgo.	El libro dice que las HRO se mantienen cronicamente inquietas para no suprimir opiniones minoritarias e invitan a la duda, y valora tener una funcion con autoridad para contradecir las interpretaciones comunes. Establecer mecanismos para escucharlas concreta eso sin dato nuevo; formales no introduce cifra, plazo ni herramienta.
DK3-033	FIEL	L2965	It includes managerial and supervisory visibility at the sharp end and a real interest in what goes on there.			El libro dice que la inquietud cronica requiere implicacion del liderazgo, incluida la visibilidad de gerentes y supervisores en la primera linea. El paso lo parafrasea.
DK3-025	FIEL	L3857	Does your organization or team see continued operational success as a guarantee of future safety, as an indication that hazards are not present or that countermeasures in place suffice?			Es una de las preguntas clave del libro (Do not take past success as guarantee of future safety). El paso la reformula como verificacion sin anadir nada.
DK3-095	FIEL	L3861	It could be interesting to probe to what extent problem-solving activities are disjointed across organizational departments, sections or subcontractors			El libro propone sondear hasta que punto la resolucion de problemas esta fragmentada entre departamentos, secciones o subcontratistas. El paso lo dice.
DK3-039	OPERATIVO	L650	Restorative justice fosters dialogue between the actor and the surrounding community (for example, of colleagues), rather than a break in relationships through sanction and punishment.		Explorar la justicia restaurativa en la respuesta a incidentes: que la respuesta sane en lugar de doler, fomentando el dialogo entre el implicado y su comunidad de colegas y buscando restaurar las relaciones en vez de romperlas con sanciones.	El libro pide Explore the potential for restorative justice, que fomenta el dialogo y busca que la respuesta heal y que relationships restored. Disenar la respuesta centrada en dialogo y reparacion concreta esa idea en su misma direccion.
DK3-094	OPERATIVO	L652; L186	The question becomes: what should we do about the problem and who should be accountable for implementing those changes and assessing whether they work?		Pasar de la rendicion de cuentas hacia atras (sancion, retirada, despido) a la rendicion de cuentas hacia delante: preguntarse que hacer con el problema y quien se encarga de implantar los cambios y de comprobar si funcionan.	El libro propone ir de backward a forward-looking accountability, que sustituye la sancion por la pregunta de que cambiar y quien lo implanta, y senala despedir por infracciones de seguridad como mas que un indicio de Old View. Sustituir sanciones por planes de mejora concreta eso sin dato nuevo.
DK3-046	FIEL	L640-L642	Don't ask who is responsible, ask what is responsible.			El libro pide preguntar que es responsable y no quien, y que la primera respuesta ante un incidente sea preguntar what is responsible, not who is responsible. El paso lo dice.
DK3-073	OPERATIVO	L4109; L138-L146	He went back to the official investigation and started to question not only their conclusions, but where they looked for evidence.		Volver sobre investigaciones ya cerradas, como hizo Snook con la oficial del derribo de los Black Hawk, y cuestionar tanto sus conclusiones como donde buscaron evidencia, tratando el error humano como punto de partida y no como conclusion.	El libro pone como ejemplo de investigacion New View el relato revisionista de Snook, que volvio a la investigacion oficial y cuestiono sus conclusiones, y la tradicion de relatos revisionistas; Fitts y Jones reanalizaron 460 experiencias de error de piloto. Revisar investigaciones pasadas con mirada sistemica concreta eso sin dato nuevo.
DK3-096	OPERATIVO	L4109	It is a book in the best tradition of revisionist accounts.		Cuando existan, leer relatos revisionistas de una investigacion oficial (como el de Snook sobre los Black Hawk o el de Vette sobre Erebus) y contrastar con ellos las conclusiones oficiales y donde se busco la evidencia.	El libro destaca el relato revisionista de Snook, que cuestiono las conclusiones y la busqueda de evidencia de la investigacion oficial, y la tradicion de revisionist accounts. Contrastar la oficial con esos relatos concreta el ejemplo sin dato nuevo.
DK3-051	ANADIDO	L1522; L4424	these are all leaps of faith that need back-up with converging lines of evidence (either from talking to the people, if still possible, or their colleagues, or understanding more about the hierarchical relationships in this organization	familiares o testigos cercanos como fuente de la investigacion: el libro solo menciona hablar con las personas o sus colegas	Respaldar las interpretaciones con lineas de evidencia convergentes, hablando con los implicados si es posible o con sus colegas, y construir explicaciones que hablen por las personas (speak for the dead) en lugar de reducir su experiencia a una lista de deficiencias.	El libro respalda hablar con los implicados o sus colegas para obtener evidencia convergente y pide hablar por los muertos, recordando que eran colegas, hijos, padres. Pero no propone involucrar a familiares ni testigos como fuente del relato. Buscados famil, witness, relatives, next of kin: no aparecen como fuente de investigacion.
DK3-076	FIEL	L839-L843; L4103	But don't forget that you are walking backward--with knowledge of outcome, leisurely sampling the various choice moments you think people had.			El libro pide no juzgar desde atras con conocimiento del resultado y pone como rasgo de una investigacion New View avoid hindsight and outcome biases by discounting knowledge of outcome. El paso lo parafrasea.
DK3-102	FIEL	L2227; L2240	In hindsight, it is easy to forget to see the cues from the point of view of people at the time, and when and how strongly they appeared.			En la seccion de continuacion del plan el libro advierte contra la retrospectiva y pide ver las senales desde el punto de vista de quien estaba alli, recordando que they did not know the outcome. El paso lo dice.
DK3-054	FIEL	L1659-L1661	other things may have happened in the process itself, without people triggering it, or commenting on it;			El libro dice que ademas de las verbalizaciones, los eventos pueden identificarse por cosas que pasaron en el proceso sin que nadie las provocara ni las comentara. El paso lo parafrasea.
DK3-062	FIEL	L1665-L1667	you can also infer people's interpretations from their subsequent actions in managing the process, rather than from what they say.			El libro lo dice casi literal y da el ejemplo del estudio de sorpresas de automatizacion donde se juzgo por las acciones siguientes y no por lo dicho.
DK3-057	OPERATIVO	L2340-L2346	How can they see that something is not happening?		Revisar como el diseno del sistema ayuda (o no) a notar que algo no esta ocurriendo, por ejemplo si solo muestra una etiqueta del modo o da una idea del comportamiento actual y previsto del sistema.	El libro plantea la dificultad de notar no-eventos y critica que muchos sistemas solo muestran una etiqueta de estado del modo. Identificar que ofrece el diseno para notar la ausencia de cambio concreta esa pregunta sin dato nuevo.
DK3-088	ANADIDO	L2342-L2346; L2335	Something that is not happening is not a good trigger for human (or even machine) intervention.	Disenar alertas que se activen ante la falta de cambio: el libro no propone alertas; describe la dificultad de notar no-eventos y advierte que los avisos automaticos saturan el puesto	Tener en cuenta que a personas y maquinas les cuesta mucho notar que algo no esta ocurriendo, y que las llamadas verbales de modo tienen valor limitado; preferir representaciones que den idea del comportamiento actual y previsto del sistema y no solo una etiqueta de estado.	El libro describe el problema de los non-events y senala que los sistemas deberian dar a sense of the system's current and intended behavior, pero no propone alertas por ausencia de cambio; ademas dice que los ordenadores spawn all manner of automated warnings which clutter a workspace. Buscados alert, alarm, warning: ninguna recomendacion de disenar alertas.
DK3-093	OPERATIVO	L2348	Automation surprises are often the end-result: the system did something that the user had not expected.		Revisar sucesos pasados buscando sorpresas de automatizacion, en las que el sistema hizo algo que el usuario no esperaba y la gente lo descubrio al notar un comportamiento extrano del proceso.	El libro presenta las sorpresas de automatizacion como resultado final frecuente de no notar cambios o no-eventos. Buscarlas en sucesos pasados como senal de ese riesgo concreta la idea sin dato nuevo.
DK3-108	FIEL	L1836; L1848	Where do you find good operationalizations? This is what the human factors literature is for			El libro dice que las buenas operacionalizaciones se encuentran en la literatura de factores humanos y que hay que find a definition or operationalization in the literature for the phenomenon. El paso lo dice.
DK3-086	OPERATIVO	L4422; L146	The vocabulary that remains is organized around human deficits. It is about their shortcomings, their delays and failures, their poor management and poor decisions.		Redactar las conclusiones sin un vocabulario organizado en torno a deficits humanos (fallos, retrasos, malas decisiones), usando por ejemplo experiencia en lugar de fallo, y buscando hablar por las personas en lugar de hablar mal de ellas.	El libro critica el lenguaje de deficits humanos como speaking badly about the dead y recoge de Fitts y Jones no usar failure sino experience. Aplicarlo a la documentacion de conclusiones concreta eso sin dato nuevo.
DK3-080	ANADIDO	L3243-L3255; L2965	Even with support or coaching in place, there is no substitute for the authentic presence of line supervisors and managers.	al menos el 20 por ciento de la jornada de cada supervisor: el libro no da ninguna proporcion de tiempo	Asegurar la presencia autentica de supervisores y gerentes en la linea: con mentalidad inquisitiva, interes real por lo que hace el trabajo frustrante o dudoso, escuchando de verdad, sin ego ni juicios preparados, y conversando sobre el trabajo de la gente mas que solo sobre su seguridad.	El libro pide presencia autentica de supervisores en la linea y visibilidad en la primera linea, pero no fija ninguna proporcion de jornada; ademas critica los objetivos burocraticos de x number of safe job observations. Buscados 20 percent, twenty, per cent, of their time: sin resultados.
DK3-110	ANADIDO	L2978	An organization committed to Safety II will probably not want to stop learning from the few things that go wrong. But it will also want to understand the messy details of how people normally get their jobs done	al menos el 30 por ciento del tiempo del equipo de seguridad: el libro no da ninguna proporcion	Ademas de seguir aprendiendo de lo poco que sale mal, dedicar esfuerzo del equipo de seguridad a entender como se hace normalmente el trabajo y como el sistema tiene exito en condiciones variables, atendiendo a lo frecuente (atajos, frustraciones diarias) y no solo a lo grave.	El libro pide que una organizacion Safety II estudie como se hace normalmente el trabajo y critica gastar la mayoria de recursos en investigar lo que sale mal, pero no fija ningun porcentaje. Buscados 30 percent, thirty, per cent: sin resultados.
DK3-083	OPERATIVO	L3151-L3170	In the Old View, power for what to say or do (or to decide what is safe or unsafe) is in the hands of a boss or safety manager		Usar el contraste del libro para ver en tu organizacion quien decide que es seguro: si quien es jefe o responsable de seguridad (Old View) o quien es experto y conoce el trabajo (New View), recordando que no es una cuestion de o lo uno o lo otro.	La tabla 6.1 contrapone Whoever is boss or safety manager, gets to say con Whoever is expert and knows the work, gets to say. Mapear donde esta hoy el poder de decision aplica ese contraste como diagnostico sin dato nuevo.
DK3-084	CONTRARIO	L3072; L3061	If you remain on the sideline as a supposed "impartial" department, you will see the basis for your work be whittled away.	Mantener al area de seguridad al margen de las decisiones de compromiso entre produccion y seguridad para preservar su imparcialidad: el libro dice lo opuesto	Implicar al area de seguridad de forma constructiva en las actividades y decisiones de gestion que afectan al equilibrio entre seguridad y eficiencia, y en las acciones de gestion tras los incidentes, con acceso directo a los niveles de decision relevantes.	El libro pide a constructive involvement in management activities and decisions that affect trade-offs between safety and efficiency y advierte que quedarse al margen como departamento supuestamente imparcial erosiona la base de su trabajo; la solucion al papel pasivo fue participar en esas decisiones. Buscados impartial, sideline, outsider: el concerned outsider de L3089 habla de perspectiva, no de apartarse de las decisiones; ningun pasaje apoya el paso.
